N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
92, 78, 170, Pt, -17013.811, 85.312, 1328115.123, 85.313, 0
106, 65, 171, Tb, -43501, 801, 1372844, 801, 1
105, 66, 171, Dy, -49854, 503, 1378414, 503, 1
104, 67, 171, Ho, -54528.508, 600.008, 1382307.030, 600.008, 0
103, 68, 171, Er, -57728.508, 3.107, 1384724.677, 3.116, 0
102, 69, 171, Tm, -59218.961, 2.944, 1385432.776, 2.953, 0
101, 70, 171, Yb, -59315.389, 2.795, 1384746.851, 2.805, 0
100, 71, 171, Lu, -57836.544, 3.124, 1382485.653, 3.133, 0
99, 72, 171, Hf, -55433, 196, 1379300, 196, 1
98, 73, 171, Ta, -51735, 205, 1374820, 205, 1
97, 74, 171, W, -47078, 279, 1369380, 279, 1
96, 75, 171, Re, -41408, 344, 1362927, 344, 1
95, 76, 171, Os, -34428, 311, 1355166, 311, 1
94, 77, 171, Ir, -26288, 132, 1346243, 132, 1
93, 78, 171, Pt, -17465, 314, 1336637, 314, 1
92, 79, 171, Au, -8213, 240, 1326603, 240, 1
106, 66, 172, Dy, -47404, 596, 1384036, 596, 1
105, 67, 172, Ho, -51400, 401, 1387250, 401, 1
104, 68, 172, Er, -56493.101, 4.827, 1391560.593, 4.833, 0
103, 69, 172, Tm, -57383.638, 6.135, 1391668.776, 6.139, 0
102, 70, 172, Yb, -59263.786, 2.788, 1392766.570, 2.798, 0
101, 71, 172, Lu, -56744.520, 3.299, 1389464.951, 3.308, 0
100, 72, 172, Hf, -56394.520, 50.109, 1388332.598, 50.109, 0
99, 73, 172, Ta, -51474.520, 186.845, 1382630.245, 186.845, 0
98, 74, 172, W, -48224.520, 211.922, 1378597.891, 211.922, 0
97, 75, 172, Re, -41651, 307, 1371242, 307, 1
96, 76, 172, Os, -37187, 196, 1365996, 196, 1
95, 77, 172, Ir, -27346, 401, 1355372, 401, 1
94, 78, 172, Pt, -21073.989, 33.555, 1348317.946, 33.556, 0
93, 79, 172, Au, -9213, 334, 1335675, 334, 1
107, 66, 173, Dy, -43370, 699, 1388074, 699, 1
106, 67, 173, Ho, -49099, 401, 1393020, 401, 1
105, 68, 173, Er, -53654, 196, 1396793, 196, 1
104, 69, 173, Tm, -56261.916, 5.275, 1398618.377, 5.280, 0
103, 70, 173, Yb, -57560.027, 2.767, 1399134.135, 2.777, 0
102, 71, 173, Lu, -56889.216, 2.799, 1397680.971, 2.809, 0
101, 72, 173, Hf, -55284, 102, 1395294, 102, 1
100, 73, 173, Ta, -51614, 225, 1390841, 225, 1
99, 74, 173, W, -47614, 375, 1386059, 375, 1
98, 75, 173, Re, -43722, 450, 1381384, 450, 1
97, 76, 173, Os, -37454, 311, 1374334, 311, 1
96, 77, 173, Ir, -30080, 228, 1366178, 228, 1
95, 78, 173, Pt, -21890.439, 100.690, 1357205.719, 100.690, 0
94, 79, 173, Au, -12670.051, 102.367, 1347202.978, 102.368, 0
107, 67, 174, Ho, -45503, 503, 1397496, 503, 1
106, 68, 174, Er, -51847, 298, 1403057, 298, 1
105, 69, 174, Tm, -53873.303, 44.807, 1404301.087, 44.807, 0
104, 70, 174, Yb, -56953.303, 2.767, 1406598.734, 2.777, 0
103, 71, 174, Lu, -55578.958, 2.771, 1404442.035, 2.781, 0
102, 72, 174, Hf, -55852.224, 3.178, 1403932.947, 3.187, 0
101, 73, 174, Ta, -52007.224, 80.063, 1399305.594, 80.063, 0
100, 74, 174, W, -50152, 298, 1396668, 298, 1
99, 75, 174, Re, -44606, 348, 1390339, 348, 1
98, 76, 174, Os, -40699.105, 347.599, 1385650.415, 347.599, 0
97, 77, 174, Ir, -30922, 404, 1375091, 404, 1
96, 78, 174, Pt, -25326.129, 13.402, 1368712.732, 13.404, 0
95, 79, 174, Au, -14600.364, 139.846, 1357204.614, 139.846, 0
108, 67, 175, Ho, -42802, 596, 1402866, 596, 1
107, 68, 175, Er, -48503, 401, 1407784, 401, 1
106, 69, 175, Tm, -52319.311, 50.076, 1410818.418, 50.077, 0
105, 70, 175, Yb, -54704.311, 2.767, 1412421.065, 2.777, 0
104, 71, 175, Lu, -55174.334, 2.582, 1412108.734, 2.594, 0
103, 72, 175, Hf, -54489.605, 3.205, 1410641.651, 3.213, 0
102, 73, 175, Ta, -52490, 102, 1407859, 102, 1
101, 74, 175, W, -49583, 196, 1404171, 196, 1
100, 75, 175, Re, -45277, 448, 1399082, 448, 1
99, 76, 175, Os, -39980, 298, 1393003, 298, 1
98, 77, 175, Ir, -33274, 344, 1385514, 344, 1
97, 78, 175, Pt, -25825, 311, 1377283, 311, 1
96, 79, 175, Au, -17185, 240, 1367860, 240, 1
95, 80, 175, Hg, -8000, 318, 1357894, 318, 1
108, 68, 176, Er, -46305, 401, 1413657, 401, 1
107, 69, 176, Tm, -49377.174, 100.042, 1415947.604, 100.043, 0
106, 70, 176, Yb, -53497.174, 2.909, 1419285.250, 2.919, 0
105, 71, 176, Lu, -53390.993, 2.580, 1418396.716, 2.592, 0
104, 72, 176, Hf, -54583.838, 2.710, 1418807.207, 2.720, 0
103, 73, 176, Ta, -51473.838, 100.037, 1414914.853, 100.037, 0
102, 74, 176, W, -50683, 196, 1413341, 196, 1
101, 75, 176, Re, -45112, 196, 1406989, 196, 1
100, 76, 176, Os, -43074.194, 72.499, 1404168.150, 72.500, 0
99, 77, 176, Ir, -33989, 303, 1394301, 303, 1
98, 78, 176, Pt, -28876, 196, 1388406, 196, 1
97, 79, 176, Au, -18379, 401, 1377126, 401, 1
96, 80, 176, Hg, -11724.482, 35.081, 1369689.024, 35.082, 0
109, 68, 177, Er, -42504, 596, 1417928, 596, 1
108, 69, 177, Tm, -47469, 298, 1422111, 298, 1
107, 70, 177, Yb, -50992.651, 3.147, 1424852.050, 3.156, 0
106, 71, 177, Lu, -52391.884, 2.570, 1425468.929, 2.581, 0
105, 72, 177, Hf, -52890.209, 2.522, 1425184.901, 2.534, 0
104, 73, 177, Ta, -51724.209, 3.919, 1423236.548, 3.927, 0
103, 74, 177, W, -49723, 298, 1420453, 298, 1
102, 75, 177, Re, -46323, 196, 1416271, 196, 1
101, 76, 177, Os, -41875, 281, 1411041, 281, 1
100, 77, 177, Ir, -36170, 448, 1404553, 448, 1
99, 78, 177, Pt, -29386, 311, 1396986, 311, 1
98, 79, 177, Au, -21224, 228, 1388042, 228, 1
97, 80, 177, Hg, -12727.118, 112.421, 1378762.983, 112.421, 0
96, 81, 177, Tl, -2905, 225, 1368159, 225, 1
109, 69, 178, Tm, -44116, 401, 1426829, 401, 1
108, 70, 178, Yb, -49701.349, 10.414, 1431632.071, 10.417, 0
107, 71, 178, Lu, -50345.971, 3.186, 1431494.339, 3.195, 0
106, 72, 178, Hf, -52445.216, 2.515, 1432811.231, 2.527, 0
105, 73, 178, Ta, -50533.216, 100.530, 1430116.878, 100.531, 0
104, 74, 178, W, -50441.916, 100.550, 1429243.224, 100.550, 0
103, 75, 178, Re, -45781.916, 206.180, 1423800.871, 206.180, 0
102, 76, 178, Os, -43455.842, 202.044, 1420692.443, 202.044, 0
101, 77, 178, Ir, -37180.630, 284.281, 1413634.877, 284.281, 0
100, 78, 178, Pt, -32700.815, 347.589, 1408372.710, 347.589, 0
99, 79, 178, Au, -22379, 401, 1397269, 401, 1
98, 80, 178, Hg, -16323.195, 14.740, 1390430.383, 14.742, 0
97, 81, 178, Tl, -4995, 205, 1378320, 205, 1
110, 69, 179, Tm, -41601, 503, 1432385, 503, 1
109, 70, 179, Yb, -46416, 298, 1436418, 298, 1
108, 71, 179, Lu, -49067.170, 5.625, 1438286.861, 5.630, 0
107, 72, 179, Hf, -50472.927, 2.514, 1438910.264, 2.526, 0
106, 73, 179, Ta, -50362.041, 5.580, 1438017.026, 5.586, 0
105, 74, 179, W, -49302.356, 15.728, 1436174.987, 15.730, 0
104, 75, 179, Re, -46592.356, 52.415, 1432682.633, 52.416, 0
103, 76, 179, Os, -42894, 234, 1428202, 234, 1
102, 77, 179, Ir, -38052, 401, 1422578, 401, 1
101, 78, 179, Pt, -32160, 298, 1415903, 298, 1
100, 79, 179, Au, -24767, 344, 1407728, 344, 1
99, 80, 179, Hg, -16969, 311, 1399148, 311, 1
98, 81, 179, Tl, -7949, 141, 1389346, 141, 1
110, 70, 180, Yb, -44404, 401, 1442478, 401, 1
109, 71, 180, Lu, -46686.502, 70.756, 1443977.516, 70.756, 0
108, 72, 180, Hf, -49789.502, 2.521, 1446298.162, 2.533, 0
107, 73, 180, Ta, -48935.420, 3.158, 1444661.727, 3.168, 0
106, 74, 180, W, -49643.282, 4.728, 1444587.236, 4.735, 0
105, 75, 180, Re, -45840.974, 33.616, 1440002.575, 33.617, 0
104, 76, 180, Os, -44424.580, 42.852, 1437803.827, 42.852, 0
103, 77, 180, Ir, -38605.190, 65.385, 1431202.083, 65.385, 0
102, 78, 180, Pt, -35374.663, 71.946, 1427189.203, 71.946, 0
101, 79, 180, Au, -25713, 302, 1416746, 302, 1
100, 80, 180, Hg, -20193, 196, 1410443, 196, 1
99, 81, 180, Tl, -9135, 448, 1398602, 448, 1
111, 70, 181, Yb, -40846, 401, 1446991, 401, 1
110, 71, 181, Lu, -44740, 298, 1450102, 298, 1
109, 72, 181, Hf, -47413.853, 2.590, 1451993.837, 2.601, 0
108, 73, 181, Ta, -48441.085, 2.892, 1452238.715, 2.903, 0
107, 74, 181, W, -48253.195, 5.304, 1451268.471, 5.310, 0
106, 75, 181, Re, -46514.522, 14.276, 1448747.445, 14.278, 0
105, 76, 181, Os, -43524.522, 200.509, 1444975.092, 200.509, 0
104, 77, 181, Ir, -39456.072, 210.530, 1440124.288, 210.530, 0
103, 78, 181, Pt, -34300, 277, 1434186, 277, 1
102, 79, 181, Au, -27993, 448, 1427097, 448, 1
101, 80, 181, Hg, -20674, 311, 1418995, 311, 1
100, 81, 181, Tl, -12199, 377, 1409738, 377, 1
99, 82, 181, Pb, -3061, 162, 1399818, 162, 1
111, 71, 182, Lu, -41722, 298, 1455155, 298, 1
110, 72, 182, Hf, -46059.677, 6.508, 1458710.983, 6.513, 0
109, 73, 182, Ta, -46432.720, 2.894, 1458301.673, 2.905, 0
108, 74, 182, W, -48246.241, 2.853, 1459332.840, 2.864, 0
107, 75, 182, Re, -45446.241, 102.020, 1455750.486, 102.021, 0
106, 76, 182, Os, -44538.241, 25.162, 1454060.133, 25.163, 0
105, 77, 182, Ir, -39003.801, 144.196, 1447743.340, 144.196, 0
104, 78, 182, Pt, -36078.959, 201.979, 1444036.144, 201.979, 0
103, 79, 182, Au, -29228.959, 284.246, 1436403.791, 284.246, 0
102, 80, 182, Hg, -24278.959, 347.557, 1430671.437, 347.557, 0
101, 81, 182, Tl, -13404, 401, 1419014, 401, 1
100, 82, 182, Pb, -6822.167, 17.019, 1411649.939, 17.021, 0
112, 71, 183, Lu, -39523, 298, 1461028, 298, 1
111, 72, 183, Hf, -43285.577, 30.140, 1464008.206, 30.141, 0
110, 73, 183, Ta, -45295.577, 2.901, 1465235.853, 2.912, 0
109, 74, 183, W, -46365.611, 2.744, 1465523.534, 2.755, 0
108, 75, 183, Re, -45809.611, 8.457, 1464185.180, 8.461, 0
107, 76, 183, Os, -43678, 102, 1461271, 102, 1
106, 77, 183, Ir, -40228, 143, 1457039, 143, 1
105, 78, 183, Pt, -35650, 229, 1451678, 229, 1
104, 79, 183, Au, -30161, 401, 1445408, 401, 1
103, 80, 183, Hg, -23696, 298, 1438160, 298, 1
102, 81, 183, Tl, -16118, 392, 1429799, 392, 1
101, 82, 183, Pb, -7517, 307, 1420416, 307, 1
113, 71, 184, Lu, -36170, 401, 1465746, 401, 1
112, 72, 184, Hf, -41500.026, 39.794, 1470293.978, 39.795, 0
111, 73, 184, Ta, -42840.026, 26.145, 1470851.624, 26.146, 0
110, 74, 184, W, -45706.026, 2.745, 1472935.271, 2.757, 0
109, 75, 184, Re, -44223.334, 5.256, 1470670.225, 5.262, 0
108, 76, 184, Os, -44254.521, 2.963, 1469919.059, 2.974, 0
107, 77, 184, Ir, -39692.521, 270.016, 1464574.705, 270.016, 0
106, 78, 184, Pt, -37397.909, 41.865, 1461497.740, 41.865, 0
105, 79, 184, Au, -30947.909, 65.212, 1454265.387, 65.213, 0
104, 80, 184, Hg, -27287.909, 71.782, 1449823.033, 71.782, 0
103, 81, 184, Tl, -16990, 298, 1438743, 298, 1
102, 82, 184, Pb, -10993, 196, 1431964, 196, 1
113, 72, 185, Hf, -38396, 298, 1475261, 298, 1
112, 73, 185, Ta, -41396.439, 14.408, 1477479.360, 14.410, 0
111, 74, 185, W, -43388.439, 2.753, 1478689.006, 2.765, 0
110, 75, 185, Re, -43821.433, 2.793, 1478339.647, 2.805, 0
109, 76, 185, Os, -42808.642, 2.828, 1476544.503, 2.839, 0
108, 77, 185, Ir, -40436, 196, 1473390, 196, 1
107, 78, 185, Pt, -36557.611, 206.649, 1468728.765, 206.649, 0
106, 79, 185, Au, -31850.611, 210.485, 1463239.412, 210.485, 0
105, 80, 185, Hg, -26098, 277, 1456704, 277, 1
104, 81, 185, Tl, -19468, 401, 1449292, 401, 1
103, 82, 185, Pb, -11569, 307, 1440611, 307, 1
102, 83, 185, Bi, -2135, 225, 1430395, 225, 1
114, 72, 186, Hf, -36403, 298, 1481339, 298, 1
113, 73, 186, Ta, -38610.327, 60.070, 1482764.571, 60.071, 0
112, 74, 186, W, -42511.327, 2.899, 1485883.217, 2.910, 0
111, 75, 186, Re, -41929.771, 2.832, 1484519.309, 2.844, 0
110, 76, 186, Os, -42999.289, 2.875, 1484806.472, 2.886, 0
109, 77, 186, Ir, -39168.289, 20.206, 1480193.119, 20.207, 0
108, 78, 186, Pt, -37788.521, 32.385, 1478030.998, 32.386, 0
107, 79, 186, Au, -31672.961, 144.200, 1471133.084, 144.200, 0
106, 80, 186, Hg, -28447.803, 201.979, 1467125.573, 201.979, 0
105, 81, 186, Tl, -20912.148, 288.610, 1458807.564, 288.610, 0
104, 82, 186, Pb, -15383.260, 347.623, 1452496.323, 347.624, 0
103, 83, 186, Bi, -3279, 448, 1439610, 448, 1
114, 73, 187, Ta, -36878, 298, 1489103, 298, 1
113, 74, 187, W, -39906.720, 2.897, 1491349.933, 2.909, 0
112, 75, 187, Re, -41217.871, 2.775, 1491878.731, 2.787, 0
111, 76, 187, Os, -41220.534, 2.775, 1491099.040, 2.787, 0
110, 77, 187, Ir, -39718.125, 6.611, 1488814.278, 6.616, 0
109, 78, 187, Pt, -36610, 157, 1484924, 157, 1
108, 79, 187, Au, -33010, 152, 1480542, 152, 1
107, 80, 187, Hg, -28145, 239, 1474894, 239, 1
106, 81, 187, Tl, -22197, 401, 1468164, 401, 1
105, 82, 187, Pb, -14876, 298, 1460060, 298, 1
104, 83, 187, Bi, -6094, 379, 1450496, 379, 1
115, 73, 188, Ta, -33804, 298, 1494101, 298, 1
114, 74, 188, W, -38669.148, 4.098, 1498183.684, 4.106, 0
113, 75, 188, Re, -39018.148, 2.791, 1497750.330, 2.804, 0
112, 76, 188, Os, -41138.501, 2.776, 1499088.330, 2.788, 0
111, 77, 188, Ir, -38329.144, 7.388, 1495496.620, 7.392, 0
110, 78, 188, Pt, -37822.659, 5.921, 1494207.781, 5.926, 0
109, 79, 188, Au, -32302.659, 30.579, 1487905.428, 30.580, 0
108, 80, 188, Hg, -30262.659, 36.538, 1485083.074, 36.539, 0
107, 81, 188, Tl, -22430, 224, 1476468, 224, 1
106, 82, 188, Pb, -18751.803, 71.873, 1472007.511, 71.873, 0
105, 83, 188, Bi, -7291, 299, 1459764, 299, 1
115, 74, 189, W, -35478.534, 200.193, 1503064.392, 200.193, 0
114, 75, 189, Re, -37978.534, 8.784, 1504782.039, 8.788, 0
113, 76, 189, Os, -38987.800, 2.787, 1505008.952, 2.799, 0
112, 77, 189, Ir, -38455.352, 12.952, 1503694.151, 12.954, 0
111, 78, 189, Pt, -36484.845, 11.410, 1500941.290, 11.413, 0
110, 79, 189, Au, -33324.845, 300.217, 1496998.936, 300.217, 0
109, 80, 189, Hg, -29124.845, 360.736, 1492016.583, 360.736, 0
108, 81, 189, Tl, -23948.287, 412.514, 1486057.672, 412.514, 0
107, 82, 189, Pb, -17810, 270, 1479137, 270, 1
106, 83, 189, Bi, -9776, 401, 1470321, 401, 1
116, 74, 190, W, -34298.032, 223.401, 1509955.214, 223.401, 0
115, 75, 190, Re, -35568.032, 212.151, 1510442.860, 212.151, 0
114, 76, 190, Os, -38708.032, 2.816, 1512800.507, 2.828, 0
113, 77, 190, Ir, -36708.032, 200.020, 1510018.153, 200.020, 0
112, 78, 190, Pt, -37324.891, 6.154, 1509852.659, 6.159, 0
111, 79, 190, Au, -32882.891, 16.213, 1504628.305, 16.215, 0
110, 80, 190, Hg, -30777.891, 81.626, 1501740.952, 81.627, 0
109, 81, 190, Tl, -23777.891, 408.244, 1493958.599, 408.244, 0
108, 82, 190, Pb, -20325.188, 202.031, 1489723.543, 202.031, 0
107, 83, 190, Bi, -11625.037, 288.653, 1480241.038, 288.653, 0
106, 84, 190, Po, -5315.209, 348.223, 1473148.856, 348.223, 0
116, 75, 191, Re, -34350.148, 10.594, 1517296.299, 10.598, 0
115, 76, 191, Os, -36395.374, 2.817, 1518559.172, 2.829, 0
114, 77, 191, Ir, -36709.063, 2.870, 1518090.508, 2.882, 0
113, 78, 191, Pt, -35690.511, 4.700, 1516289.601, 4.707, 0
112, 79, 191, Au, -33860.511, 50.220, 1513677.248, 50.221, 0
111, 80, 191, Hg, -30680.511, 86.152, 1509714.895, 86.152, 0
110, 81, 191, Tl, -25837.821, 217.874, 1504089.852, 217.874, 0
109, 82, 191, Pb, -20307, 214, 1497776, 214, 1
108, 83, 191, Bi, -12991, 401, 1489679, 401, 1
107, 84, 191, Po, -4980, 299, 1480885, 299, 1
117, 75, 192, Re, -31708, 196, 1522726, 196, 1
116, 76, 192, Os, -35882.031, 3.499, 1526117.151, 3.509, 0
115, 77, 192, Ir, -34835.823, 2.871, 1524288.590, 2.883, 0
114, 78, 192, Pt, -36295.511, 3.399, 1524965.925, 3.409, 0
113, 79, 192, Au, -32779.170, 15.983, 1520667.230, 15.985, 0
112, 80, 192, Hg, -31743.846, 1249.466, 1518849.553, 1249.466, 0
111, 81, 192, Tl, -25363.846, 1233.356, 1511687.200, 1233.356, 0
110, 82, 192, Pb, -22616.847, 36.894, 1508157.847, 36.894, 0
109, 83, 192, Bi, -13629, 224, 1498388, 224, 1
108, 84, 192, Po, -9007.182, 72.228, 1492983.476, 72.228, 0
117, 76, 193, Os, -33395.840, 3.568, 1531702.284, 3.578, 0
116, 77, 193, Ir, -34536.346, 2.872, 1532060.436, 2.884, 0
115, 78, 193, Pt, -34479.707, 2.883, 1531221.444, 2.895, 0
114, 79, 193, Au, -33411.060, 9.465, 1529370.443, 9.468, 0
113, 80, 193, Hg, -31070.752, 19.144, 1526247.782, 19.146, 0
112, 81, 193, Tl, -27434, 248, 1521829, 248, 1
111, 82, 193, Pb, -22281, 186, 1515894, 186, 1
110, 83, 193, Bi, -15218.534, 412.482, 1508048.503, 412.483, 0
109, 84, 193, Po, -8289, 275, 1500336, 275, 1
108, 85, 193, At, 175, 402, 1491090, 402, 1
118, 76, 194, Os, -32435.255, 3.511, 1538813.021, 3.521, 0
117, 77, 194, Ir, -32531.855, 2.885, 1538127.268, 2.897, 0
116, 78, 194, Pt, -34778.645, 2.927, 1539591.705, 2.939, 0
115, 79, 194, Au, -32286.611, 11.520, 1536317.317, 11.523, 0
114, 80, 194, Hg, -32246.611, 23.080, 1535494.963, 23.082, 0
113, 81, 194, Tl, -26964, 206, 1529430, 206, 1
112, 82, 194, Pb, -23615.180, 84.142, 1525298.826, 84.143, 0
111, 83, 194, Bi, -15434.680, 408.274, 1516335.972, 408.274, 0
110, 84, 194, Po, -10913.283, 202.057, 1511032.221, 202.057, 0
109, 85, 194, At, -1889, 329, 1501225, 329, 1
119, 76, 195, Os, -29692.402, 500.008, 1544141.491, 500.008, 0
118, 77, 195, Ir, -31692.402, 2.887, 1545359.137, 2.899, 0
117, 78, 195, Pt, -32812.385, 2.927, 1545696.767, 2.939, 0
116, 79, 195, Au, -32585.585, 3.093, 1544687.614, 3.104, 0
115, 80, 195, Hg, -31075.585, 50.096, 1542395.260, 50.096, 0
114, 81, 195, Tl, -28271, 130, 1538808, 130, 1
113, 82, 195, Pb, -22430.112, 591.560, 1532185.080, 591.560, 0
112, 83, 195, Bi, -17580.112, 217.814, 1526552.727, 217.814, 0
111, 84, 195, Po, -11136, 220, 1519326, 220, 1
110, 85, 195, At, -3210, 404, 1510618, 404, 1
120, 76, 196, Os, -28296.408, 40.219, 1550816.820, 40.220, 0
119, 77, 196, Ir, -29453.923, 38.522, 1551191.982, 38.523, 0
118, 78, 196, Pt, -32662.940, 2.927, 1553618.645, 2.939, 0
117, 79, 196, Au, -31157.245, 4.045, 1551330.596, 4.054, 0
116, 80, 196, Hg, -31843.261, 4.111, 1551234.259, 4.119, 0
115, 81, 196, Tl, -27466, 136, 1546074, 136, 1
114, 82, 196, Pb, -25420, 140, 1543247, 140, 1
113, 83, 196, Bi, -17478.451, 1232.331, 1534522.389, 1232.331, 0
112, 84, 196, Po, -13535.135, 37.020, 1529796.720, 37.021, 0
111, 85, 196, At, -4003, 229, 1519483, 229, 1
110, 86, 196, Rn, 1040.729, 78.210, 1513656.149, 78.211, 0
120, 77, 197, Ir, -28283.417, 20.435, 1558092.798, 20.436, 0
119, 78, 197, Pt, -30438.051, 2.928, 1559465.079, 2.940, 0
118, 79, 197, Au, -31156.971, 2.929, 1559401.645, 2.941, 0
117, 80, 197, Hg, -30557.346, 4.302, 1558019.667, 4.310, 0
116, 81, 197, Tl, -28376.843, 32.016, 1555056.811, 32.017, 0
115, 82, 197, Pb, -24796, 102, 1550694, 102, 1
114, 83, 197, Bi, -19622.582, 242.698, 1544737.843, 242.698, 0
113, 84, 197, Po, -13445, 193, 1537778, 193, 1
112, 85, 197, At, -5690.223, 415.502, 1529240.777, 415.502, 0
111, 86, 197, Rn, 1547, 279, 1521221, 279, 1
121, 77, 198, Ir, -25821, 196, 1563702, 196, 1
120, 78, 198, Pt, -29923.300, 4.192, 1567021.651, 4.200, 0
119, 79, 198, Au, -29597.990, 2.929, 1565913.988, 2.941, 0
118, 80, 198, Hg, -30970.466, 2.943, 1566504.110, 2.955, 0
117, 81, 198, Tl, -27510.466, 80.054, 1562261.756, 80.055, 0
116, 82, 198, Pb, -26100, 93, 1560069, 93, 1
115, 83, 198, Bi, -19538.646, 180.207, 1552725.230, 180.207, 0
114, 84, 198, Po, -14881.188, 84.167, 1547285.418, 84.168, 0
113, 85, 198, At, -6116.487, 408.283, 1537738.364, 408.283, 0
112, 86, 198, Rn, -1136.443, 202.109, 1531975.966, 202.109, 0
122, 77, 199, Ir, -24417.100, 41.214, 1570369.127, 41.215, 0
121, 78, 199, Pt, -27408.077, 4.221, 1572577.751, 4.230, 0
120, 79, 199, Au, -29111.031, 2.931, 1573498.351, 2.943, 0
119, 80, 199, Hg, -29563.297, 2.932, 1573168.263, 2.943, 0
118, 81, 199, Tl, -28118.225, 98.518, 1570940.839, 98.519, 0
117, 82, 199, Pb, -25234.743, 65.864, 1567275.002, 65.864, 0
116, 83, 199, Bi, -20886.930, 119.730, 1562144.837, 119.731, 0
115, 84, 199, Po, -13930.950, 591.563, 1554406.503, 591.563, 0
114, 85, 199, At, -8375.463, 223.479, 1548068.662, 223.479, 0
113, 86, 199, Rn, -1575, 226, 1540486, 226, 1
122, 78, 200, Pt, -26618.475, 20.435, 1579859.472, 20.436, 0
121, 79, 200, Au, -27276.109, 51.533, 1579734.752, 51.534, 0
120, 80, 200, Hg, -29520.227, 2.934, 1581196.516, 2.946, 0
119, 81, 200, Tl, -27064.187, 6.442, 1577958.123, 6.447, 0
118, 82, 200, Pb, -26253.633, 13.326, 1576365.215, 13.329, 0
117, 83, 200, Bi, -20360.609, 92.841, 1569689.838, 92.841, 0
116, 84, 200, Po, -17014, 140, 1565561, 140, 1
115, 85, 200, At, -8457.141, 1232.330, 1556221.664, 1232.330, 0
114, 86, 200, Rn, -4066.765, 37.108, 1551048.933, 37.109, 0
113, 87, 200, Fr, 6054, 235, 1540146, 235, 1
123, 78, 201, Pt, -23756.385, 50.185, 1585068.704, 50.185, 0
122, 79, 201, Au, -26416.385, 4.302, 1586946.350, 4.310, 0
121, 80, 201, Hg, -27679.084, 2.931, 1587426.696, 2.944, 0
120, 81, 201, Tl, -27196.109, 15.286, 1586161.368, 15.288, 0
119, 82, 201, Pb, -25293.236, 31.154, 1583476.141, 31.155, 0
118, 83, 201, Bi, -21451.632, 31.449, 1578852.184, 31.450, 0
117, 84, 201, Po, -16572, 102, 1573191, 102, 1
116, 85, 201, At, -10724.374, 242.692, 1566560.219, 242.693, 0
115, 86, 201, Rn, -4159, 199, 1559212, 199, 1
114, 87, 201, Fr, 4272.688, 418.499, 1549998.450, 418.500, 0
124, 78, 202, Pt, -22598, 298, 1591982, 298, 1
123, 79, 202, Au, -24415.916, 166.436, 1593017.204, 166.436, 0
122, 80, 202, Hg, -27362.070, 2.927, 1595181.005, 2.940, 0
121, 81, 202, Tl, -25997.463, 15.190, 1593034.045, 15.192, 0
120, 82, 202, Pb, -25947.892, 9.855, 1592202.120, 9.859, 0
119, 83, 202, Bi, -20796.062, 51.336, 1586267.937, 51.336, 0
118, 84, 202, Po, -17975, 93, 1582664, 93, 1
117, 85, 202, At, -10760.031, 180.202, 1574667.199, 180.202, 0
116, 86, 202, Rn, -5682.688, 84.188, 1568807.502, 84.189, 0
115, 87, 202, Fr, 3696.959, 408.382, 1558645.502, 408.382, 0
124, 79, 203, Au, -23159.493, 4.308, 1599832.105, 4.316, 0
123, 80, 203, Hg, -25283.448, 3.165, 1601173.706, 3.177, 0
122, 81, 203, Tl, -25775.284, 2.944, 1600883.189, 2.956, 0
121, 82, 203, Pb, -24800.566, 6.976, 1599126.117, 6.981, 0
120, 83, 203, Bi, -21547.206, 21.255, 1595090.403, 21.256, 0
119, 84, 203, Po, -17313.804, 65.721, 1590074.648, 65.722, 0
118, 85, 203, At, -12251.737, 119.727, 1584230.228, 119.728, 0
117, 86, 203, Rn, -4876.191, 591.568, 1576072.329, 591.568, 0
116, 87, 203, Fr, 1326.288, 229.004, 1569087.496, 229.004, 0
115, 88, 203, Ra, 8579, 231, 1561052, 231, 1
125, 79, 204, Au, -20767, 200, 1605511, 200, 1
124, 80, 204, Hg, -24707.278, 3.037, 1608668.859, 3.049, 0
123, 81, 204, Tl, -24359.825, 2.933, 1607539.053, 2.946, 0
122, 82, 204, Pb, -25123.544, 2.931, 1607520.418, 2.944, 0
121, 83, 204, Bi, -20674.356, 25.921, 1602288.877, 25.923, 0
120, 84, 204, Po, -18343.803, 13.396, 1599175.970, 13.399, 0
119, 85, 204, At, -11865.779, 92.828, 1591915.593, 92.829, 0
118, 86, 204, Rn, -8044, 140, 1587311, 140, 1
117, 87, 204, Fr, 1137.549, 1232.327, 1577347.558, 1232.327, 0
116, 88, 204, Ra, 5993.709, 37.926, 1571709.044, 37.927, 0
126, 79, 205, Au, -18993, 298, 1611808, 298, 1
125, 80, 205, Hg, -22303.593, 4.675, 1614336.496, 4.683, 0
124, 81, 205, Tl, -23834.813, 2.953, 1615085.363, 2.966, 0
123, 82, 205, Pb, -23783.728, 2.930, 1614251.925, 2.943, 0
122, 83, 205, Bi, -21075.339, 7.653, 1610761.183, 7.658, 0
121, 84, 205, Po, -17544.318, 29.437, 1606447.808, 29.439, 0
120, 85, 205, At, -13007.052, 31.402, 1601128.189, 31.403, 0
119, 86, 205, Rn, -7761, 114, 1595100, 114, 1
